,Date,PolygonId,Species
8774,2020-1-1,2317,Hasarius adansoni+Mocis frugalis+Monomorium pharaonis+Phyllotreta striolata+Plexippus petersi+Plutella xylostella
8775,2020-1-1,2329,Ideopsis similis+Tirumala septentrionis
8776,2020-1-1,2372,Dudusa synopla+Erygia apicalis+Family Erebidae+Family Geometridae+Family Notodontidae+Family Pyralidae+Genus Miltochrista
8777,2020-1-1,2447,Tessaratoma papillosa
8778,2020-1-1,2450,Byasa polyeuctes termessus+Cepora nadina eunama+Euploea tulliolus koxinga+Genus Eurema+Ixias pyrene insignis+Jamides bochus formosanus+Junonia lemonias aenaria+Lampides boeticus+Melanitis phedima polishana+Neptis hylas luculenta+Neptis nata lutatia+Nyctemera adversata+Percnia suffusa+Problepsis albidior+Timandra convectaria+Ypthima multistriata
8779,2020-1-1,2451,Byasa polyeuctes+Diarsia nigrafasciata+Euploea mulciber+Family Geometridae+Genus Hypena+Junonia lemonias aenaria+Melanitis phedima polishana+Nephila pilipes+Parantica sita
8780,2020-1-1,2452,Euproctis purpureofasciata+Genus Calliteara
8781,2020-1-1,2486,Leptotes plinius
8782,2020-1-1,2490,Mocis frugalis
8783,2020-1-1,2495,Hypolimnas bolina kezia+Matrona cyanoptera
8784,2020-1-1,2528,Agrius convolvuli+Euchrysops cnejus
8785,2020-1-1,2536,Panesthia angustipennis
8786,2020-1-1,2538,Genus Loepa
8787,2020-1-1,2580,Family Geometridae+Genus Hypenagonia+Hamodes propitia+Neopseustis meyricki+Perina nuda+Samia wangi
8788,2020-1-1,2620,Asota egens+Cupha erymanthis+Family Adelidae+Genus Doloessa+Genus Scopula+Genus Timandra+Hypospila bolinoides+Miaromima kobesi+Tanaorhinus viridiluteata
8789,2020-1-1,2621,Calliteara angulata+Cania heppneri+Cusiala boarmioides+Dolbina inexacta+Family Geometridae+Genus Altha+Genus Endotricha+Genus Hydrillodes+Genus Macrauzata+Glyphodes actorionalis+Loepa formosensis+Rachiades lichenicolor
8790,2020-1-1,2661,Family Erebidae+Genus Miltochrista+Genus Morella+Ixias pyrene+Ixias pyrene insignis
8791,2020-1-1,2705,Genus Eterusia+Trirogma caerulea
8792,2020-1-1,2706,Argina astrea+Trabala vishnou
8793,2020-1-1,2745,Family Geometridae+Neptis hylas luculenta
8794,2020-1-1,2747,Family Geometridae+Phazaca kosemponicola
8795,2020-1-1,2761,Cepora iudith+Cleora injectaria+Family Crambidae+Family Pyralidae+Genus Cyana+Genus Erebus+Genus Pingasa+Idea leuconoe clara+Omphisa anastomosalis
8796,2020-1-1,2786,Genus Chilades
8797,2020-1-1,2787,Choreutis sexfasciella+Trabala vishnou
8798,2020-1-1,2788,Orthocraspeda furva
8799,2020-1-1,2790,Badamia exclamationis
8800,2020-1-1,2804,Danaus genutia+Hasora mixta limata+Parantica sita niphonica
8801,2020-1-1,2829,Nephila pilipes+Orthocraspeda furva+Quadrastichus erythrinae
8802,2020-1-1,2831,Appias lyncida+Cupha erymanthis+Idea leuconoe+Junonia lemonias
8803,2020-1-1,2872,Dysdercus cingulatus+Phauda mimica
8804,2020-1-1,2873,Endotricha mesenterialis+Euproctis taiwana+Family Erebidae+Family Gelechiidae+Family Geometridae+Family Gracillariidae+Family Tineidae+Family Tortricidae+Genus Acria+Idea leuconoe+Macaria abydata+Manoba major takasago+Parantica aglea maghaba+Plutella xylostella+Saptha divitiosa+Trabala vishnou
8805,2020-1-1,2874,Family Erebidae+Idea leuconoe+Parantica aglea
8806,2020-1-1,2916,Idea leuconoe+Nephila pilipes
8807,2020-4-1,30,Prosopocoilus motschulskii
8808,2020-4-1,72,Genus Hypena+Genus Poltys
8809,2020-4-1,73,Actias ningpoana  ningtaiwana+Acytolepis puspa myla+Apis cerana+Braunsapis hewitti+Cheilomenes sexmaculata+Cyrestis thyodamas formosana+Euploea eunice+Euploea sylvester swinhoei+Family Erebidae+Family Geometridae+Family Psychidae+Family Pyralidae+Genus Scolia+Genus Udea+Graphium sarpedon connectens+Hypolimnas bolina kezia+Ideopsis similis+Lemnia biplagiata+Libythea lepita formosana+Ligyra tantalus+Parantica aglea maghaba+Perina nuda+Pieris rapae crucivora+Psilogramma increta+Thelacantha brevispina+Trabala vishnou+Zizeeria maha okinawana
8810,2020-4-1,74,Acherontia lachesis+Ampittia dioscorides etura+Ariamnes cylindrogaster+Catopsilia pomona+Coccinella septempunctata+Episyrphus balteatus+Erebus ephesperis+Euploea mulciber+Hypolimnas bolina+Lebeda nobilis+Nephila pilipes+Paratrachelophorus nodicornis+Pieris canidia+Psolodesmus mandarinus mandarinus+Tiracola aureata+Trithemis aurora+Udaspes folus
8811,2020-4-1,114,Ampittia dioscorides etura+Cyrestis thyodamas formosana+Family Geometridae+Family Glyphipterigidae+Family Pyralidae+Figulus binodulus+Genus Euproctis+Genus Glyphipterix+Genus Hypena+Neptis hylas luculenta+Periergos magna+Trabala vishnou
8812,2020-4-1,115,Actias ningpoana  ningtaiwana+Amblychia angeronaria+Arcte coerula+Eterusia aedea+Family Erebidae+Genus Gargela+Genus Heterolocha+Hyblaea firmamentum+Prosopocoilus motschulskii+Prosotas nora formosana
8813,2020-4-1,116,Asota heliconia+Bertula abjudicalis+Callidula attenuata+Chrysaeglia magnifica+Euphaea formosa+Family Erebidae+Genus Callopistria+Genus Choreutis+Genus Olulis+Genus Periacma+Genus Platyptilia+Genus Symbrenthia+Genus Theretra+Isoteinon lamprospilus formosanus+Lebeda nobilis+Macroglossum poecilum+Micronia aculeata+Neoscona scylloides+Nothomiza flavicosta+Prothema ochraceosignata+Sephisa chandra+Theretra nessus
8814,2020-4-1,117,Acytolepis puspa myla+Argyreus hyperbius+Axinoptera anticostalis+Choreutis amethystodes+Cyana hamata+Cylindera psilica+Ernolatia moorei+Eterusia aedea+Eumelea ludovicata+Euploea mulciber barsine+Euproctis taiwana+Eurema blanda arsakia+Family Erebidae+Family Geometridae+Family Tortricidae+Genus Argynnis+Genus Bertula+Genus Cirrhochrista+Genus Lymantria+Genus Lysimelia+Genus Nacoleia+Genus Phazaca+Genus Progonia+Genus Pterophorus+Genus Scopula+Glyphodes pyloalis+Griseothosea fasciata+Gymnoscelis tristrigosa+Hypolimnas bolina kezia+Metaemene atrigutta+Micronia aculeata+Papilio paris nakaharai+Parantica aglea maghaba+Perina nuda+Phthonandria atrilineata cuneilinearia+Pieris canidia+Saptha divitiosa+Timandra convectaria+Tiracola aureata+Tochara creberrima
8815,2020-4-1,118,Family Geometridae+Papilio protenor
8816,2020-4-1,155,Asota heliconia+Discophora sondaica tulliana+Elymnias hypermnestra hainana+Family Geometridae+Family Limacodidae+Family Nymphalidae+Family Sesiidae+Genus Prosotas+Graphium sarpedon connectens+Histia flabellicornis+Jamides bochus formosanus+Lucanus datunensis+Lymantria mathura subpallida+Tessaratoma papillosa+Thosea sinensis+Timelaea albescens formosana+Trabala vishnou+Trithemis festiva
8817,2020-4-1,156,Agrius convolvuli+Apis mellifera+Areas galactina+Campsosternus auratus+Catoria sublavaria+Chibiraga banghaasi+Choreutis amethystodes+Cyrestis thyodamas+Elymnias hypermnestra hainana+Ernolatia moorei+Eterusia aedea+Euproctis taiwana+Family Drepanidae+Family Lasiocampidae+Family Pterophoridae+Figulus binodulus+Genus Euproctis+Genus Hydriris+Genus Monobolodes+Genus Palpita+Helicoverpa armigera+Hestina assimilis formosana+Laccoptera nepalensis+Leptosia nina niobe+Lymantria mathura subpallida+Miltochrista ziczac+Nagodopsis shirakiana+Oglasa costimacula+Perina nuda+Saptha divitiosa+Spindasis lohita formosanus+Sympis rufibasis+Tessaratoma papillosa+Tisis mesozosta+Trabala vishnou
8818,2020-4-1,157,Acalolepta sublusca+Actias ningpoana  ningtaiwana+Actias sinensis subaurea+Aglaomorpha histrio+Altica birmanensis+Ampittia virgata myakei+Andraca theae+Antheraea formosana+Appias lyncida eleonora+Apriona rugicollis+Arbudas leno+Arcte coerula+Argyreus hyperbius+Arichanna marginata+Asota egens+Asota heliconia+Athyma cama zoroastes+Athyma selenophora laela+Bayadera brevicauda+Belippa horrida+Biston perclara+Borbacha pardaria+Brahmaea wallichii+Calletaera obliquata+Callidula attenuata+Callyna semivitta+Camponotus habereri+Campsosternus auratus+Campsosternus watanabei+Camptomastix hisbonalis+Cantao ocellatus+Cassida crucifera+Catoria olivescens+Celastrina lavendularis himilcon+Checupa stegeri+Chloroclystis rubroviridis+Chlorophorus signaticollis+Choreutis amethystodes+Chorodna creataria+Chrysaeglia magnifica+Clitenella fulminans+Conilepia nigricosta+Corymica arnearia+Cyana hamata+Cyrestis thyodamas+Deroca hidda+Diomea discoinsigna+Doratoptera lutea+Dorcus titanus+Entomopteryx rubridisca+Episomus watanabei+Erebus gemmans+Ernolatia moorei+Eterusia aedea+Eumelea ludovicata+Euploea mulciber barsine+Euploea tulliolus+Family Callidulidae+Family Cossidae+Family Crambidae+Family Drepanidae+Family Erebidae+Family Eupterotidae+Family Geometridae+Family Hesperiidae+Family Lasiocampidae+Family Limacodidae+Family Micropterigidae+Family Noctuidae+Family Notodontidae+Family Nymphalidae+Family Pieridae+Family Pyralidae+Family Sphingidae+Family Tortricidae+Family Uraniidae+Fascellina chromataria+Figulus binodulus+Geisha distinctissima+Genus Abraxas+Genus Amata+Genus Archips+Genus Argynnis+Genus Barsine+Genus Calliteara+Genus Callopistria+Genus Chlorodontopera+Genus Choreutis+Genus Chrysodema+Genus Corymica+Genus Dictyoptera+Genus Euproctis+Genus Gerontha+Genus Herpetogramma+Genus Hydrillodes+Genus Hypena+Genus Idaea+Genus Issikiopteryx+Genus Lemyra+Genus Lithacodia+Genus Loepa+Genus Menophra+Genus Metathrinca+Genus Metoeca+Genus Miltochrista+Genus Naarda+Genus Nacoleia+Genus Narosoideus+Genus Nemophora+Genus Neocalyptis+Genus Nothomiza+Genus Nudaria+Genus Ourapteryx+Genus Pangrapta+Genus Papilio+Genus Pergesa+Genus Phauda+Genus Phazaca+Genus Pieris+Genus Promalactis+Genus Pterophorus+Genus Rhodopsona+Genus Rivula+Genus Scopula+Genus Timandra+Genus Udea+Genus Xerodes+Gynautocera rubriscutellata+Harmonia dimidiata+Heliophorus ila+Heliophorus ila matsumurae+Hestina assimilis formosana+Heteropoda venatoria+Histia flabellicornis+Holochlora bilobata+Hypomecis roboraria+Hysteroscene hyalina+Ideopsis similis+Ilema kosemponica+Illiberis phacusana+Isoteinon lamprospilus formosanus+Junonia iphita+Kallima inachus formosana+Kaniska canace+Kaniska canace drilon+Krananda latimarginaria+Kunugia undans+Langia zenzeroides+Lebeda nobilis+Lethe insana formosana+Lethe verma cintamani+Locastra muscosalis+Loepa formosensis+Lophophleps purpurea+Luceria oculalis+Lymantria mathura+Lymantria mathura subpallida+Lymantria sinica+Marumba cristata+Marumba saishiuana+Marumba sperchius+Melanitis phedima polishana+Milionia zonea+Miltochrista ziczac+Neope muirheadi nagasawae+Nicrophorus nepalensis+Nigilgia limata+Nikaea matsumurai+Nomophila noctuella+Nothomiza flavicosta+Notocrypta curvifascia+Nudaria ranruna+Nungia epigynalis+Nyctemera adversata+Nyctemera formosana+Odontolabis siva+Olene dudgeoni+Orgyia postica+Orthetrum glaucum+Orthetrum pruinosum+Orthetrum triangulare+Orthocabera tinagmaria+Orthocraspeda furva+Pantana pluto+Papilio memnon heronus+Paracolax sugii+Paracymoriza cataclystalis+Paradasynus spinosus+Paragymnopleurus ambiguus+Parantica aglea maghaba+Parantica sita+Parantica sita niphonica+Parantica swinhoei+Parasarpa dudu jinamitra+Parasiccia punctilinea+Penthema formosanum+Photoscotosia insularis+Pieris canidia+Polyura narcaea meghaduta+Primierus tuberculatus+Prosotas nora formosana+Pseudargyria interruptella+Psilalcis pulveraria+Rhagastis binoculata+Rhipidolestes aculeatus+Rhodopsona rutila+Ricania simulans+Rivula basalis+Samia wangi+Semidonta basalis+Sephisa chandra+Sephisa chandra androdamas+Sibatania arizana+Spodoptera litura+Symbrenthia lilaea lunica+Syntomoides imaon+Thinopteryx crocoptera+Thinopteryx nebulosa+Thosea sinensis+Thysanoptyx incurvata+Timandra dichela+Timelaea albescens+Tiracola aureata+Traminda aventiaria+Trichosea champa+Trisuloides sericea+Trithemis festiva+Urolabida taiwanensis+Vanessa indica+Vespa basalis+Xandrames dholaria+Xanthorhoe saturata+Xerodes contiguaria+Xystrocera globosa+Ypthima multistriata+Zanclopera falcata
8819,2020-4-1,158,Acronicta pruinosa+Acytolepis puspa myla+Ampittia virgata myakei+Antheraea formosana+Apis cerana+Argyreus hyperbius+Asota plana+Athyma asura baelia+Athyma selenophora laela+Blasticorhinus bifasciata+Blenina quinaria+Byasa polyeuctes termessus+Calletaera obliquata+Callidula attenuata+Callopistria repleta+Camponotus habereri+Celastrina lavendularis himilcon+Chalcosia thaivana+Chrysaeglia magnifica+Chundana emarginata+Creatonotos transiens+Crocothemis servilia+Entomopteryx rubridisca+Episomus watanabei+Epobeidia tigrata+Erasmia pulchella+Euphaea formosa+Euploea tulliolus koxinga+Euproctis croceola+Family Adelidae+Family Crambidae+Family Erebidae+Family Geometridae+Family Gracillariidae+Family Lecithoceridae+Family Limacodidae+Family Lycaenidae+Family Micropterigidae+Family Nymphalidae+Family Psychidae+Family Pyralidae+Family Sphingidae+Family Zygaenidae+Genus Abraxas+Genus Argynnis+Genus Bradina+Genus Calliteara+Genus Callopistria+Genus Catoria+Genus Chlorodontopera+Genus Choaspes+Genus Choreutis+Genus Cyana+Genus Deltoplastis+Genus Micreremites+Genus Morella+Genus Nacoleia+Genus Narosoideus+Genus Nemophora+Genus Phazaca+Genus Pieris+Genus Timandra+Genus Xerodes+Genus Ypthima+Heliophorus ila+Heliophorus ila matsumurae+Heterolocha coccinea+Hypolimnas bolina kezia+Ictinogomphus rapax+Ideopsis similis+Jamides alecto dromicus+Junonia iphita+Kaniska canace+Lampides boeticus+Lebeda nobilis+Lethe chandica ratnacri+Lethe insana formosana+Lilioceris miwai+Lophobates inchoata+Lymantria xylina+Macrobrochis gigas+Megisba malaya sikkima+Milionia zonea+Nacaduba kurava therasia+Nomophila noctuella+Nyctemera formosana+Orthetrum glaucum+Orthetrum pruinosum+Orthetrum triangulare+Parantica sita niphonica+Parnara bada+Perina nuda+Prosotas nora formosana+Pseudothemis zonata+Psolodesmus mandarinus+Rapala varuna formosana+Rhodopsona rutila+Scopula limbata+Scopula propinquaria+Sinarella nigrisigna+Stathmopoda fusciumeraris+Symbrenthia hypselis scatinia+Symbrenthia lilaea lunica+Tagiades cohaerens+Thyatira batis+Timandra convectaria+Tiracola aureata+Traminda aventiaria+Trichosea champa+Warreniplema fumicosta
8820,2020-4-1,159,Asota heliconia+Chrysaeglia magnifica+Euphaea formosa+Family Erebidae+Genus Lymantria+Macrobrochis gigas+Platypleura takasagona
8821,2020-4-1,160,Acisoma panorpoides+Acytolepis puspa myla+Apis mellifera+Chlorophorus signaticollis+Pieris canidia+Trithemis aurora
8822,2020-4-1,161,Athyma asura baelia+Bocchoris inspersalis+Cantao ocellatus+Cupha erymanthis+Epicauta waterhousei+Euploea eunice+Euploea mulciber barsine+Family Thyrididae+Garudinia bimaculata+Genus Agathia+Genus Calliteara+Graphium doson postianus+Heteropoda venatoria+Ideopsis similis+Ilema olivacea+Marumba cristata+Mogannia hebes+Neope muirheadi nagasawae+Nephila pilipes+Risoba prominens+Tamba lala
8823,2020-4-1,162,Agrioglypta itysalis+Asota egens+Burara jaina formosana+Camptomastix hisbonalis+Chrysaeglia magnifica+Clanis bilineata+Family Crambidae+Family Erebidae+Family Geometridae+Family Nymphalidae+Family Sphingidae+Family Tortricidae+Genus Arctornis+Genus Cirrhochrista+Genus Euproctis+Genus Glyphodes+Genus Hydriris+Genus Nacoleia+Genus Ozola+Genus Pergesa+Genus Perixera+Glenea chrysomaculata+Hydrillodes lentalis+Marumba cristata+Milionia zonea+Spodoptera litura
8824,2020-4-1,194,Biston perclara+Cupha erymanthis+Genus Actias+Lymantria xylina
8825,2020-4-1,197,Acronicta intermedia+Amata perixanthia+Anoplophora macularia+Appias lyncida eleonora+Argyreus hyperbius+Asota heliconia+Asota plana+Bertula kosemponica+Borbacha pardaria+Calliteara grotei+Camponotus habereri+Campsosternus auratus+Camptomastix hisbonalis+Catopsilia pomona+Catoria olivescens+Catoria sublavaria+Cazira verrucosa+Celastrina lavendularis himilcon+Ceratarcha umbrosa+Chitoria chrysolora+Chlorophorus annularis+Choreutis basalis+Chrysaeglia magnifica+Chrysochroa fulgidissima+Clitenella fulminans+Cosmiomorpha similis+Cosmodela batesi+Creatonotos transiens+Cyana hamata+Cyrestis thyodamas formosana+Delta pyriforme+Discophora sondaica tulliana+Dorcus titanus+Dysdercus cingulatus+Elasmostethus nubilus+Elymnias hypermnestra hainana+Endotricha olivacealis+Ernolatia moorei+Erthesina fullo+Eterusia aedea+Eucorydia aenea+Eudocima salaminia+Eumelea ludovicata+Eumenotes pacao+Euphaea formosa+Euploea tulliolus koxinga+Euproctis taiwana+Family Crambidae+Family Erebidae+Family Geometridae+Family Hesperiidae+Family Lasiocampidae+Family Limacodidae+Family Nolidae+Family Nymphalidae+Family Psychidae+Family Tortricidae+Family Uraniidae+Figulus binodulus+Genus Abraxas+Genus Barsine+Genus Bertula+Genus Calliteara+Genus Chiasmia+Genus Chrysodema+Genus Corymica+Genus Cyana+Genus Dindica+Genus Ectropis+Genus Episomus+Genus Euproctis+Genus Hemithea+Genus Heterolocha+Genus Hydrillodes+Genus Hypena+Genus Idaea+Genus Lemyra+Genus Miltochrista+Genus Naarda+Genus Orestes+Genus Parasa+Genus Phrynocaria+Genus Scirpophaga+Genus Scopula+Genus Xerodes+Genus Ypthima+Gonodontis pallida+Graphium sarpedon connectens+Gynautocera rubriscutellata+Heliophorus ila matsumurae+Hestina assimilis formosana+Heteropoda pingtungensis+Histia flabellicornis+Horaga albimacula triumphalis+Hypolimnas bolina kezia+Hypolimnas misippus+Hyposidra talaca+Ideopsis similis+Jamides alecto dromicus+Junonia iphita+Lebeda nobilis+Lemyra imparilis+Lethe chandica ratnacri+Lymantria xylina+Marumba cristata+Mecopoda elongata+Megisba malaya sikkima+Micronia aculeata+Mogannia formosana+Morphosphaera chrysomeloides+Nacaduba kurava therasia+Nadezhdiella cantori+Nemophora decisella+Neope muirheadi nagasawae+Neopithecops zalmora+Neptis nata lutatia+Neptis sappho formosana+Notocrypta curvifascia+Nyctemera adversata+Okiscarta uchidae+Olene dudgeoni+Olene mendosa+Orgyia postica+Orthocraspeda furva+Oxacme cretacea+Papilio castor formosanus+Papilio memnon heronus+Papilio protenor protenor+Parantica aglea maghaba+Parum colligata+Penthema formosanum+Percnia suffusa+Perina nuda+Physopelta gutta+Pieris canidia+Pingasa ruginaria+Polistes (Gyrostoma) gigas+Prosotas nora formosana+Psacothea hilaris+Rapala varuna formosana+Rhagastis binoculata+Symbrenthia lilaea+Tagiades tethys moori+Tessaratoma papillosa+Timelaea albescens formosana+Tiracola aureata+Trabala vishnou+Traminda aventiaria+Vespa affinis+Yashmakia suffusa+Ypthima baldus zodina+Ypthima formosana+Ypthima multistriata+Zanclopera falcata
8826,2020-4-1,198,Aedia leucomelas+Anoplophora chinensis+Apis cerana+Apis mellifera+Asota heliconia+Cantao ocellatus+Catoria sublavaria+Chlorophorus annularis+Clanis bilineata+Crocothemis servilia+Dorcus titanus+Ernolatia moorei+Erthesina fullo+Euconocephalus nasutus+Eumelea ludovicata+Family Crambidae+Family Erebidae+Family Geometridae+Family Limacodidae+Family Nymphalidae+Genus Amata+Genus Argynnis+Genus Choreutis+Genus Comostola+Genus Corymica+Genus Ericeia+Genus Palpifer+Genus Pergesa+Genus Utetheisa+Halyomorpha halys+Lampides boeticus+Libythea lepita formosana+Lymantria mathura subpallida+Marumba cristata+Mogannia hebes+Nephila pilipes+Nephotettix apicalis+Neptis hylas+Olene dudgeoni+Opisthoplatia orientalis+Orthetrum pruinosum+Physopelta gutta+Pieris canidia+Potamarcha congener+Saptha divitiosa+Scutellera amethystina+Spodoptera litura+Teleogryllus occipitalis+Trabala vishnou+Zanclopera falcata
8827,2020-4-1,199,Acherontia lachesis+Agrioglypta itysalis+Amantis nawai+Anoplophora macularia+Appias lyncida eleonora+Argyreus hyperbius+Athyma perius+Axylia putris triseriata+Bertula hadenalis+Borbacha pardaria+Calletaera obliquata+Callidula attenuata+Calliteara grotei+Camponotus habereri+Camptomastix hisbonalis+Cangetta rectilinea+Catoria sublavaria+Chelonomorpha formosana+Chilades pandava peripatria+Chondracris rosea+Choreutis achyrodes+Choreutis amethystodes+Chremistica ochracea+Chrysaeglia magnifica+Conocephalus melaenus+Corymica arnearia+Corymica spatiosa+Creatonotos transiens+Crematogaster rogenhoferi+Cupha erymanthis+Dolbina inexacta+Dolomedes raptor+Dorcus titanus+Epicauta hirticornis+Erebus ephesperis+Ernolatia moorei+Erthesina fullo+Eterusia aedea+Eumelea ludovicata+Euploea tulliolus+Euproctis taiwana+Eurema blanda arsakia+Family Cossidae+Family Crambidae+Family Erebidae+Family Geometridae+Family Lasiocampidae+Family Limacodidae+Family Lycaenidae+Family Nolidae+Family Notodontidae+Family Nymphalidae+Family Psychidae+Family Pterophoridae+Family Pyralidae+Family Sphingidae+Family Tortricidae+Fascellina chromataria+Filodes fulvidorsalis+Geisha distinctissima+Genus Abraxas+Genus Atacira+Genus Calliteara+Genus Chadisra+Genus Choreutis+Genus Corymica+Genus Cyana+Genus Dendrolimus+Genus Diactenis+Genus Dodona+Genus Dysaethria+Genus Ecpatia+Genus Eublemma+Genus Euproctis+Genus Eurema+Genus Gymnoscelis+Genus Heterolocha+Genus Hydrillodes+Genus Hydriris+Genus Hypena+Genus Leptocoris+Genus Lophoruza+Genus Morella+Genus Musotima+Genus Nacoleia+Genus Parasa+Genus Pieris+Genus Sauris+Genus Ypthima+Gonanticlea aversa+Graphium sarpedon connectens+Gynautocera rubriscutellata+Harmonia dimidiata+Heliophorus ila matsumurae+Heterolocha coccinea+Heteropoda pingtungensis+Histia flabellicornis+Hyblaea firmamentum+Hypolimnas bolina kezia+Hypomecis roboraria+Hyposidra talaca+Illiberis phacusana+Isodemis serpentinana+Isoteinon lamprospilus formosanus+Jamides bochus formosanus+Kaniska canace+Krananda latimarginaria+Lemyra imparilis+Lymantria mathura subpallida+Lymantria xylina+Marumba cristata+Matrona cyanoptera+Metaemene atrigutta+Metanastria hyrtaca+Milionia zonea+Mimeusemia vilemani+Morphosphaera chrysomeloides+Mycalesis francisca formosana+Mycalesis zonata+Neptis taiwana+Neurothemis taiwanensis+Nevrina procopia+Nothomiza flavicosta+Okiscarta uchidae+Oreta fuscopurpurea+Orthetrum triangulare+Papilio demoleus+Papilio memnon heronus+Parasa shirakii+Perina nuda+Phereoeca uterella+Phimenes flavopictus+Pieris rapae crucivora+Pingasa ruginaria+Prosotas nora formosana+Pseudomicronia advocataria+Psilogramma increta+Pterotosoma castanea+Pyralis manihotalis+Pyrops candelaria+Rhagastis binoculata+Sarcinodes yayeyamana+Satyrium formosanum+Spilarctia subcarnea+Spindasis lohita formosanus+Spodoptera litura+Stathmopoda brachymochla+Tamba lala+Tanaorhinus formosana+Tessaratoma papillosa+Thaumastopeus shangaicus+Theretra nessus+Thysanoplusia orichalcea+Timelaea albescens formosana+Tiracola aureata+Tochara creberrima+Trabala vishnou+Trachea auriplena+Traminda aventiaria+Trichosea champa+Trithemis aurora+Zama horni+Zanclopera falcata+Zizeeria maha okinawana
